Rank,Song,Artist(s),Year,Query,ID,Popularity,Release Date
1,God s Plan,Drake,2018,track:God s Plan artist:Drake,6DCZcSspjsKoFjzjrWoCdn,82,2018-06-29
1,God s Plan,Drake,2018,track:God s Plan artist:Drake,5t9KtCfnu8wQui1G6IqqBR,54,2018-06-29
2,Perfect,Ed Sheeran,2018,track:Perfect artist:Ed Sheeran,0tgVpDi06FyKpA1z0VMD4v,86,2017-03-03
2,Perfect,Ed Sheeran,2018,track:Perfect artist:Ed Sheeran,1bhUWB0zJMIKr9yVPrkEuI,74,2017-11-30
2,Perfect,Ed Sheeran,2018,track:Perfect artist:Ed Sheeran,3zl7j5ua8mF4JDYuxrfo01,68,2017-12-15
2,Perfect,Ed Sheeran,2018,track:Perfect artist:Ed Sheeran,5T6bJp3XgwT0IaCfKMxmAu,63,2017-11-10
2,Perfect,Ed Sheeran,2018,track:Perfect artist:Ed Sheeran,0AOvD8LrdeDVDaLzSB7YsM,42,2018-02-23
3,Meant to Be,Bebe Rexha  ,2018,track:Meant to Be artist:Bebe Rexha  ,7iDa6hUg2VgEL1o1HjmfBn,78,2017-08-11
3,Meant to Be,Bebe Rexha  ,2018,track:Meant to Be artist:Bebe Rexha  ,4e4fqjx0Izh4svvTef1z7e,70,2018-06-22
3,Meant to Be,Bebe Rexha  ,2018,track:Meant to Be artist:Bebe Rexha  ,7bu8i7HwACY0m1H5lXFSpw,59,2018-04-06
3,Meant to Be,Bebe Rexha  ,2018,track:Meant to Be artist:Bebe Rexha  ,2vzxSXzuSyv7QGswSkvna0,18,2018-06-08
3,Meant to Be,Bebe Rexha  ,2018,track:Meant to Be artist:Bebe Rexha  ,7aq6aV1CmZqopZkCK1SUhs,18,2021-03-26
4,Havana,Camila Cabello  ,2018,track:Havana artist:Camila Cabello  ,1rfofaqEpACxVEHIZBJe6W,81,2018-01-12
4,Havana,Camila Cabello  ,2018,track:Havana artist:Camila Cabello  ,3whrwq4DtvucphBPUogRuJ,65,2017-11-12
4,Havana,Camila Cabello  ,2018,track:Havana artist:Camila Cabello  ,4ptonNXwbPtpiPX062ruaM,34,2018-02-02
4,Havana,Camila Cabello  ,2018,track:Havana artist:Camila Cabello  ,3KrdXYHIv0fikr5qKOxRAq,35,2018-12-07
4,Havana,Camila Cabello  ,2018,track:Havana artist:Camila Cabello  ,6JPUEloc0qDkustwyWHEpN,38,2018-09-21
5,Rockstar,Post Malone  ,2018,track:Rockstar artist:Post Malone  ,0e7ipj03S05BNilyu5bRzt,84,2018-04-27
5,Rockstar,Post Malone  ,2018,track:Rockstar artist:Post Malone  ,19bX4zmC2zDben2ldhoRB3,53,2018-04-27
5,Rockstar,Post Malone  ,2018,track:Rockstar artist:Post Malone  ,4fy6HNnu1XXq2j1Y56EP2H,51,2017-12-08
5,Rockstar,Post Malone  ,2018,track:Rockstar artist:Post Malone  ,2TA2x6180PwxPsbNeYyWZM,31,2017-12-15
5,Rockstar,Post Malone  ,2018,track:Rockstar artist:Post Malone  ,6H6CxR0IS9ux9a0HWAlC0u,15,2018-08-03
6,Psycho,Post Malone  ,2018,track:Psycho artist:Post Malone  ,3swc6WTsr7rl9DqQKQA55C,79,2018-04-27
6,Psycho,Post Malone  ,2018,track:Psycho artist:Post Malone  ,1GXABqvCDvQ58wPbkNhhzh,51,2018-04-27
6,Psycho,Post Malone  ,2018,track:Psycho artist:Post Malone  ,441LJ6P1bZxxljPgEtxF35,21,2018-08-03
6,Psycho,Post Malone  ,2018,track:Psycho artist:Post Malone  ,1sVL6RaZiLf97nlhRwicJa,7,2020-03-25
9,In My Feelings,Drake,2018,track:In My Feelings artist:Drake,2G7V7zsVDxg1yRsu7Ew9RJ,78,2018-06-29
9,In My Feelings,Drake,2018,track:In My Feelings artist:Drake,0h1W19pS59KtEd7aDzF58i,50,2018-06-29
9,In My Feelings,Drake,2018,track:In My Feelings artist:Drake,2S30ctarEZMJzkE7UV1eQR,10,2020-03-25
10,Girls Like You,Maroon 5  ,2018,track:Girls Like You artist:Maroon 5  ,6V1bu6o1Yo5ZXnsCJU8Ovk,67,2018-06-15
10,Girls Like You,Maroon 5  ,2018,track:Girls Like You artist:Maroon 5  ,6OEHjJJvdkk1Ln0p0AZdyz,65,2018-06-15
10,Girls Like You,Maroon 5  ,2018,track:Girls Like You artist:Maroon 5  ,6FRLCMO5TUHTexlWo8ym1W,74,2018-05-30
10,Girls Like You,Maroon 5  ,2018,track:Girls Like You artist:Maroon 5  ,04GKRudrMjdPdX10873SAM,43,2018-06-15
10,Girls Like You,Maroon 5  ,2018,track:Girls Like You artist:Maroon 5  ,1g0r3J85BWQsRf2GwSUhlb,42,2018-05-30
11,Nice for What,Drake,2018,track:Nice for What artist:Drake,3CA9pLiwRIGtUBiMjbZmRw,78,2018-06-29
11,Nice for What,Drake,2018,track:Nice for What artist:Drake,38hSjSZecuHFsOHaffA2Pm,51,2018-06-29
12,Lucid Dreams,Juice Wrld,2018,track:Lucid Dreams artist:Juice Wrld,285pBltuF7vW8TeWk8hdRR,86,2018-12-10
